review_id,order_id,customer_id,restaurant_id,review_text,rating,review_timestamp,last_updated
REV-001976,ORD-20260521-698100,CUST-10246,REST-DXB-002,"Incredible meal! Tandoori Roti, Fish Curry, Butter Chicken, and Chicken Tikka Masala arrived hot and fresh. The Chicken Tikka Masala was absolutely divine. Highly satisfied!",5,2026-05-23 12:14:09,2026-07-10 16:41:45
REV-001919,ORD-20260517-737422,CUST-10153,REST-AUH-002,Mediocre. Butter Naan were fine but forgettable. Butter Naan didn't stand out.,3,2026-05-23 14:32:34,2026-07-10 16:41:45
REV-001996,ORD-20260522-695108,CUST-10116,REST-AUH-002,Decent food but nothing special. Paneer Tikka and Chole Bhature were okay. Chole Bhature lacked the punch I expected.,3,2026-05-23 14:42:23,2026-07-10 16:41:45
REV-001952,ORD-20260519-387568,CUST-10199,REST-AUH-001,"Incredible meal! Chicken 65, Malai Kofta, Chicken Seekh Kebab, Paneer Butter Masala, and Samosa (2 pcs) arrived hot and fresh. The Samosa (2 pcs) was absolutely divine. Highly satisfied!",5,2026-05-23 16:50:19,2026-07-10 16:41:45
REV-001903,ORD-20260516-570466,CUST-10122,REST-AUH-001,Absolutely amazing Garlic Naan and Samosa (2 pcs)! The Samosa (2 pcs) was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!,5,2026-05-23 16:51:53,2026-07-10 16:41:45
REV-001904,ORD-20260516-425650,CUST-10077,REST-DXB-002,"Best Indian food in UAE! Samosa (2 pcs), Rasmalai (2 pcs), Butter Chicken, and Fresh Lime Soda were incredible. Butter Chicken had the perfect balance of spices. Five stars!",5,2026-05-23 17:10:02,2026-07-10 16:41:45
REV-001922,ORD-20260517-337036,CUST-10087,REST-DXB-002,"Hands down the best Malai Kofta I've ever had! Malai Kofta, Tandoori Roti, Chicken Tikka Masala, and Fish Curry were all prepared beautifully. Fresh and flavorful!",5,2026-05-23 17:40:40,2026-07-10 16:41:45
REV-002000,ORD-20260522-824741,CUST-10288,REST-DXB-001,"Perfect in every way! Vegetable Biryani and Aloo Tikki Chaat were all excellent. Vegetable Biryani stood out with its rich, authentic taste.",5,2026-05-23 18:33:31,2026-07-10 16:41:45
REV-001924,ORD-20260517-736642,CUST-10014,REST-DXB-002,"Expected better. Palak Paneer, Butter Chicken, and Malai Kofta were subpar. Butter Chicken was too oily and greasy. Stomach upset followed.",2,2026-05-23 18:51:01,2026-07-10 16:41:45
REV-001906,ORD-20260516-987731,CUST-10466,REST-DXB-002,"Solid experience. Butter Naan, Paneer Butter Masala, and Malai Kofta were well-prepared. Malai Kofta had great flavor. Minor issues with packaging.",4,2026-05-23 19:04:21,2026-07-10 16:41:45
REV-001925,ORD-20260517-290586,CUST-10413,REST-AUH-002,"Really good Garlic Naan, Jeera Rice, and Naan! The Garlic Naan was delicious. Slight delay in delivery but food quality made up for it.",4,2026-05-23 19:13:02,2026-07-10 16:41:45
REV-001927,ORD-20260517-264528,CUST-10130,REST-DXB-001,Solid experience. Vegetable Biryani were well-prepared. Vegetable Biryani had great flavor. Minor issues with packaging.,4,2026-05-23 20:17:59,2026-07-10 16:41:45
REV-002007,ORD-20260522-653493,CUST-10139,REST-DXB-001,Wow! Just wow! Paneer Tikka were all fantastic. Paneer Tikka was particularly memorable. Can't wait to order again!,5,2026-05-23 20:53:14,2026-07-10 16:41:45
REV-001915,ORD-20260517-224029,CUST-10406,REST-DXB-001,Wow! Just wow! Butter Naan were all fantastic. Butter Naan was particularly memorable. Can't wait to order again!,5,2026-05-24 10:49:59,2026-07-10 16:41:45
REV-002010,ORD-20260523-943536,CUST-10179,REST-SHJ-001,Solid experience. Naan were well-prepared. Naan had great flavor. Minor issues with packaging.,4,2026-05-24 11:02:08,2026-07-10 16:41:45
REV-001961,ORD-20260520-197392,CUST-10168,REST-DXB-002,Average experience. Sweet Lassi were fine but Sweet Lassi was a bit bland. Room for improvement.,3,2026-05-24 12:22:21,2026-07-10 16:41:45
REV-001918,ORD-20260517-792802,CUST-10443,REST-AUH-002,Good quality food. Tandoori Roti and Gajar Halwa were nicely done. Tandoori Roti could have been slightly spicier but still good!,4,2026-05-24 13:07:25,2026-07-10 16:41:45
REV-001963,ORD-20260520-707502,CUST-10285,REST-AUH-001,"Solid experience. Tandoori Roti, Chole Bhature, Kulfi, and Paneer Butter Masala were well-prepared. Tandoori Roti had great flavor. Minor issues with packaging.",4,2026-05-24 14:14:17,2026-07-10 16:41:45
REV-001997,ORD-20260522-611383,CUST-10276,REST-AUH-001,"Unsatisfactory. Naan, Gulab Jamun (2 pcs), and Kulfi were not fresh. Kulfi tasted reheated. Won't order again.",2,2026-05-24 15:23:20,2026-07-10 16:41:45
REV-002016,ORD-20260523-909005,CUST-10178,REST-AUH-002,"Really good Sweet Lassi, Butter Naan, and Gajar Halwa! The Gajar Halwa was delicious. Slight delay in delivery but food quality made up for it.",4,2026-05-24 15:33:50,2026-07-10 16:41:45
REV-001942,ORD-20260518-981223,CUST-10467,REST-DXB-002,"Pleasant meal! Gajar Halwa, Fresh Lime Soda, Aloo Tikki Chaat, and Malai Kofta arrived warm. Aloo Tikki Chaat was tasty though not exceptional. Would order again.",4,2026-05-24 16:36:41,2026-07-10 16:41:45
REV-001965,ORD-20260520-472835,CUST-10311,REST-SHJ-001,"Really good Chicken Biryani, Tandoori Roti, and Mango Lassi! The Chicken Biryani was delicious. Slight delay in delivery but food quality made up for it.",4,2026-05-24 17:31:31,2026-07-10 16:41:45
REV-002020,ORD-20260523-352728,CUST-10457,REST-AUH-002,Very satisfied! Vegetable Biryani and Chicken Biryani were fresh and flavorful. Vegetable Biryani was the standout dish.,4,2026-05-24 17:37:06,2026-07-10 16:41:45
REV-001967,ORD-20260520-418147,CUST-10126,REST-AUH-001,Pleasant meal! Palak Paneer arrived warm. Palak Paneer was tasty though not exceptional. Would order again.,4,2026-05-24 17:58:00,2026-07-10 16:41:45
REV-001969,ORD-20260520-926931,CUST-10275,REST-DXB-002,Absolutely amazing Sweet Lassi and Gajar Halwa! The Sweet Lassi was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!,5,2026-05-24 18:51:09,2026-07-10 16:41:45
REV-001984,ORD-20260521-147555,CUST-10155,REST-AUH-001,Shocking! Palak Paneer bore no resemblance to the menu description. Palak Paneer was inedible. Refund demanded!,1,2026-05-24 18:52:54,2026-07-10 16:41:45
REV-002003,ORD-20260522-282284,CUST-10191,REST-AUH-002,"Solid experience. Garlic Naan, Butter Chicken, Rasmalai (2 pcs), and Tandoori Roti were well-prepared. Garlic Naan had great flavor. Minor issues with packaging.",4,2026-05-24 19:02:10,2026-07-10 16:41:45
REV-002006,ORD-20260522-769242,CUST-10178,REST-DXB-002,"Expected better. Fish Curry, Fresh Lime Soda, and Vegetable Biryani were subpar. Fish Curry was too oily and greasy. Stomach upset followed.",2,2026-05-24 20:18:44,2026-07-10 16:41:45
REV-001985,ORD-20260521-402772,CUST-10125,REST-AUH-001,Expected better. Chicken Seekh Kebab were subpar. Chicken Seekh Kebab was too oily and greasy. Stomach upset followed.,2,2026-05-24 20:47:51,2026-07-10 16:41:45
REV-001946,ORD-20260518-326092,CUST-10275,REST-DXB-001,"Wow! Just wow! Chicken Seekh Kebab, Jeera Rice, Tandoori Roti, Chicken Tikka Masala, and Chicken Biryani were all fantastic. Chicken Biryani was particularly memorable. Can't wait to order again!",5,2026-05-24 20:54:15,2026-07-10 16:41:45
REV-001987,ORD-20260521-216593,CUST-10474,REST-DXB-002,"Best Indian food in UAE! Tandoori Roti, Garlic Naan, Jeera Rice, Gulab Jamun (2 pcs), and Fish Curry were incredible. Jeera Rice had the perfect balance of spices. Five stars!",5,2026-05-24 21:35:53,2026-07-10 16:41:45
REV-002022,ORD-20260523-499910,CUST-10487,REST-AUH-002,"Absolutely amazing Aloo Tikki Chaat, Chole Bhature, Masala Chai, Tandoori Roti, and Paneer Tikka! The Chole Bhature was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!",5,2026-05-24 21:43:12,2026-07-10 16:41:45
REV-001988,ORD-20260521-923925,CUST-10442,REST-DXB-001,"Pleasant meal! Aloo Tikki Chaat, Gulab Jamun (2 pcs), Chicken Seekh Kebab, and Fish Curry arrived warm. Chicken Seekh Kebab was tasty though not exceptional. Would order again.",4,2026-05-24 22:09:24,2026-07-10 16:41:45
REV-001930,ORD-20260517-109903,CUST-10042,REST-AUH-002,"Best Indian food in UAE! Samosa (2 pcs), Chicken Biryani, Lamb Rogan Josh, Fish Curry, and Chicken Seekh Kebab were incredible. Samosa (2 pcs) had the perfect balance of spices. Five stars!",5,2026-05-24 22:17:31,2026-07-10 16:41:45
REV-001959,ORD-20260520-154105,CUST-10364,REST-AUH-001,Exceptional quality! Ordered Palak Paneer and everything was delicious. The Palak Paneer melted in my mouth. Perfect!,5,2026-05-25 10:01:41,2026-07-10 16:41:45
REV-001974,ORD-20260521-729143,CUST-10070,REST-SHJ-001,Average experience. Malai Kofta were fine but Malai Kofta was a bit bland. Room for improvement.,3,2026-05-25 11:15:32,2026-07-10 16:41:45
REV-001933,ORD-20260518-411070,CUST-10060,REST-AUH-002,Really good Chicken 65! The Chicken 65 was delicious. Slight delay in delivery but food quality made up for it.,4,2026-05-25 11:31:27,2026-07-10 16:41:45
REV-002026,ORD-20260524-268356,CUST-10349,REST-AUH-002,"It was okay. Butter Chicken, Chicken Tikka Masala, Gajar Halwa, Palak Paneer, and Chicken Seekh Kebab arrived lukewarm. Butter Chicken tasted fine but could be better.",3,2026-05-25 11:57:50,2026-07-10 16:41:45
REV-002013,ORD-20260523-168724,CUST-10124,REST-DXB-002,Absolutely amazing Butter Naan and Mango Lassi! The Mango Lassi was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!,5,2026-05-25 12:23:57,2026-07-10 16:41:45
REV-002027,ORD-20260524-226870,CUST-10461,REST-AUH-002,"Wow! Just wow! Rasmalai (2 pcs), Chole Bhature, Fresh Lime Soda, Jeera Rice, and Tandoori Roti were all fantastic. Rasmalai (2 pcs) was particularly memorable. Can't wait to order again!",5,2026-05-25 12:34:31,2026-07-10 16:41:45
REV-001935,ORD-20260518-405125,CUST-10113,REST-DXB-002,Good quality food. Rasmalai (2 pcs) and Garlic Naan were nicely done. Rasmalai (2 pcs) could have been slightly spicier but still good!,4,2026-05-25 13:00:13,2026-07-10 16:41:45
REV-001995,ORD-20260522-217902,CUST-10009,REST-AUH-002,Best Indian food in UAE! Dal Makhani and Paneer Butter Masala were incredible. Dal Makhani had the perfect balance of spices. Five stars!,5,2026-05-25 13:19:18,2026-07-10 16:41:45
REV-002030,ORD-20260524-154152,CUST-10492,REST-DXB-002,"Mixed feelings. Sweet Lassi, Jeera Rice, and Vegetable Biryani were acceptable. Sweet Lassi was decent but portion was small for the price.",3,2026-05-25 13:24:15,2026-07-10 16:41:45
REV-002032,ORD-20260524-116920,CUST-10398,REST-DXB-001,"Exceptional quality! Ordered Gajar Halwa, Sweet Lassi, Chicken Tikka Masala, Paneer Tikka, and Fresh Lime Soda and everything was delicious. The Sweet Lassi melted in my mouth. Perfect!",5,2026-05-25 14:00:20,2026-07-10 16:41:45
REV-001981,ORD-20260521-219756,CUST-10331,REST-DXB-002,"Incredible meal! Masala Chai, Kulfi, and Chole Bhature arrived hot and fresh. The Chole Bhature was absolutely divine. Highly satisfied!",5,2026-05-25 16:15:07,2026-07-10 16:41:45
REV-001941,ORD-20260518-974133,CUST-10474,REST-SHJ-001,Solid experience. Garlic Naan and Butter Naan were well-prepared. Garlic Naan had great flavor. Minor issues with packaging.,4,2026-05-25 16:33:38,2026-07-10 16:41:45
REV-002035,ORD-20260524-388943,CUST-10075,REST-SHJ-001,"Outstanding experience! The Masala Chai, Palak Paneer, and Gulab Jamun (2 pcs) exceeded all expectations. Masala Chai was the star of the meal. Will definitely order again!",5,2026-05-25 17:46:35,2026-07-10 16:41:45
REV-001983,ORD-20260521-735622,CUST-10273,REST-AUH-001,Average experience. Gajar Halwa and Chicken Seekh Kebab were fine but Gajar Halwa was a bit bland. Room for improvement.,3,2026-05-25 18:00:16,2026-07-10 16:41:45
REV-002001,ORD-20260522-597948,CUST-10477,REST-DXB-002,Absolutely amazing Jeera Rice and Kulfi! The Jeera Rice was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!,5,2026-05-25 18:53:10,2026-07-10 16:41:45
REV-001944,ORD-20260518-535768,CUST-10155,REST-AUH-001,Pleasant meal! Butter Chicken arrived warm. Butter Chicken was tasty though not exceptional. Would order again.,4,2026-05-25 19:24:53,2026-07-10 16:41:45
REV-001958,ORD-20260519-571412,CUST-10120,REST-SHJ-001,"Exceptional quality! Ordered Chicken 65, Lamb Rogan Josh, and Chicken Tikka Masala and everything was delicious. The Lamb Rogan Josh melted in my mouth. Perfect!",5,2026-05-25 22:22:56,2026-07-10 16:41:45
REV-001948,ORD-20260518-833438,CUST-10004,REST-SHJ-001,"Hands down the best Vegetable Biryani I've ever had! Mango Lassi, Vegetable Biryani, Tandoori Roti, and Gajar Halwa were all prepared beautifully. Fresh and flavorful!",5,2026-05-25 22:28:49,2026-07-10 16:41:45
REV-002009,ORD-20260523-828673,CUST-10350,REST-AUH-001,"Wow! Just wow! Paneer Tikka, Rasmalai (2 pcs), Mango Lassi, and Chole Bhature were all fantastic. Rasmalai (2 pcs) was particularly memorable. Can't wait to order again!",5,2026-05-26 10:22:17,2026-07-10 16:41:45
REV-001993,ORD-20260522-293577,CUST-10430,REST-AUH-002,"Perfect in every way! Chicken Biryani were all excellent. Chicken Biryani stood out with its rich, authentic taste.",5,2026-05-26 12:02:21,2026-07-10 16:41:45
REV-001994,ORD-20260522-197812,CUST-10112,REST-DXB-001,"Pleasant meal! Garlic Naan, Mango Lassi, Vegetable Biryani, Chicken Tikka Masala, and Fresh Lime Soda arrived warm. Vegetable Biryani was tasty though not exceptional. Would order again.",4,2026-05-26 12:22:17,2026-07-10 16:41:45
REV-001962,ORD-20260520-430340,CUST-10182,REST-DXB-002,"Great food overall. Fresh Lime Soda, Mango Lassi, Malai Kofta, Paneer Tikka, and Dal Makhani were tasty, especially the Malai Kofta. Would order again!",4,2026-05-26 13:31:19,2026-07-10 16:41:45
REV-001978,ORD-20260521-749427,CUST-10389,REST-AUH-002,"Wow! Just wow! Butter Naan, Paneer Tikka, Aloo Tikki Chaat, Chicken Seekh Kebab, and Chicken 65 were all fantastic. Paneer Tikka was particularly memorable. Can't wait to order again!",5,2026-05-26 13:38:15,2026-07-10 16:41:45
REV-002014,ORD-20260523-673929,CUST-10311,REST-AUH-002,"Perfect in every way! Samosa (2 pcs) were all excellent. Samosa (2 pcs) stood out with its rich, authentic taste.",5,2026-05-26 14:21:28,2026-07-10 16:41:45
REV-001950,ORD-20260519-555835,CUST-10032,REST-DXB-001,Disaster! Tandoori Roti were all stale. Tandoori Roti had a weird smell. Completely unacceptable!,1,2026-05-26 14:31:18,2026-07-10 16:41:45
REV-002042,ORD-20260525-838941,CUST-10332,REST-SHJ-001,"It was okay. Sweet Lassi, Masala Chai, Butter Chicken, Samosa (2 pcs), and Tandoori Roti arrived lukewarm. Sweet Lassi tasted fine but could be better.",3,2026-05-26 16:29:05,2026-07-10 16:41:45
REV-001964,ORD-20260520-944999,CUST-10224,REST-SHJ-001,Very satisfied! Palak Paneer and Chole Bhature were fresh and flavorful. Chole Bhature was the standout dish.,4,2026-05-26 16:31:21,2026-07-10 16:41:45
REV-002018,ORD-20260523-673195,CUST-10335,REST-AUH-001,Incredible meal! Vegetable Biryani arrived hot and fresh. The Vegetable Biryani was absolutely divine. Highly satisfied!,5,2026-05-26 17:08:12,2026-07-10 16:41:45
REV-001982,ORD-20260521-883124,CUST-10118,REST-AUH-001,"Exceptional quality! Ordered Garlic Naan, Kulfi, and Tandoori Roti and everything was delicious. The Kulfi melted in my mouth. Perfect!",5,2026-05-26 17:23:29,2026-07-10 16:41:45
REV-002002,ORD-20260522-455342,CUST-10364,REST-DXB-002,Good quality food. Kulfi and Sweet Lassi were nicely done. Sweet Lassi could have been slightly spicier but still good!,4,2026-05-26 18:57:42,2026-07-10 16:41:45
REV-001970,ORD-20260520-901428,CUST-10302,REST-AUH-001,Best Indian food in UAE! Butter Chicken were incredible. Butter Chicken had the perfect balance of spices. Five stars!,5,2026-05-26 19:04:02,2026-07-10 16:41:45
REV-002004,ORD-20260522-257141,CUST-10155,REST-AUH-001,Pleasant meal! Lamb Rogan Josh arrived warm. Lamb Rogan Josh was tasty though not exceptional. Would order again.,4,2026-05-26 19:42:41,2026-07-10 16:41:45
REV-002005,ORD-20260522-744791,CUST-10131,REST-AUH-001,"Wow! Just wow! Sweet Lassi, Chicken Seekh Kebab, Mango Lassi, and Butter Naan were all fantastic. Butter Naan was particularly memorable. Can't wait to order again!",5,2026-05-26 20:07:47,2026-07-10 16:41:45
REV-002038,ORD-20260524-751073,CUST-10330,REST-AUH-002,"Wow! Just wow! Paneer Butter Masala, Paneer Tikka, Jeera Rice, and Chicken 65 were all fantastic. Jeera Rice was particularly memorable. Can't wait to order again!",5,2026-05-26 20:47:33,2026-07-10 16:41:45
REV-001956,ORD-20260519-651301,CUST-10020,REST-DXB-001,"Outstanding experience! The Vegetable Biryani, Butter Naan, Gulab Jamun (2 pcs), Fresh Lime Soda, and Chicken 65 exceeded all expectations. Gulab Jamun (2 pcs) was the star of the meal. Will definitely order again!",5,2026-05-26 21:48:31,2026-07-10 16:41:45
REV-001957,ORD-20260519-352808,CUST-10174,REST-DXB-002,"Incredible meal! Malai Kofta, Gulab Jamun (2 pcs), Palak Paneer, Tandoori Roti, and Gajar Halwa arrived hot and fresh. The Tandoori Roti was absolutely divine. Highly satisfied!",5,2026-05-26 21:57:38,2026-07-10 16:41:45
REV-001989,ORD-20260521-711532,CUST-10442,REST-AUH-002,"Incredible meal! Sweet Lassi, Fresh Lime Soda, Fish Curry, Butter Naan, and Paneer Butter Masala arrived hot and fresh. The Sweet Lassi was absolutely divine. Highly satisfied!",5,2026-05-26 22:38:04,2026-07-10 16:41:45
REV-001960,ORD-20260520-730512,CUST-10362,REST-DXB-001,"Best Indian food in UAE! Chicken 65, Paneer Tikka, Rasmalai (2 pcs), Paneer Butter Masala, and Gajar Halwa were incredible. Paneer Tikka had the perfect balance of spices. Five stars!",5,2026-05-27 10:41:34,2026-07-10 16:41:45
REV-002051,ORD-20260526-294035,CUST-10426,REST-AUH-002,"Not good. Chole Bhature, Sweet Lassi, Gulab Jamun (2 pcs), and Chicken Biryani arrived late and cold. Chole Bhature had barely any flavor. Poor quality.",2,2026-05-27 12:02:43,2026-07-10 16:41:45
REV-002012,ORD-20260523-351803,CUST-10018,REST-DXB-001,"Incredible meal! Tandoori Roti, Paneer Tikka, and Rasmalai (2 pcs) arrived hot and fresh. The Rasmalai (2 pcs) was absolutely divine. Highly satisfied!",5,2026-05-27 12:16:42,2026-07-10 16:41:45
REV-001977,ORD-20260521-522567,CUST-10321,REST-AUH-002,"Absolutely amazing Garlic Naan, Mango Lassi, Gajar Halwa, and Paneer Tikka! The Paneer Tikka was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!",5,2026-05-27 12:52:13,2026-07-10 16:41:45
REV-002029,ORD-20260524-105413,CUST-10322,REST-SHJ-001,"Incredible meal! Rasmalai (2 pcs), Masala Chai, and Mango Lassi arrived hot and fresh. The Masala Chai was absolutely divine. Highly satisfied!",5,2026-05-27 13:04:38,2026-07-10 16:41:45
REV-002015,ORD-20260523-761207,CUST-10215,REST-SHJ-001,Incredible meal! Fresh Lime Soda arrived hot and fresh. The Fresh Lime Soda was absolutely divine. Highly satisfied!,5,2026-05-27 14:47:03,2026-07-10 16:41:45
REV-002033,ORD-20260524-407397,CUST-10070,REST-AUH-002,"Outstanding experience! The Butter Chicken, Tandoori Roti, Vegetable Biryani, and Chicken Biryani exceeded all expectations. Butter Chicken was the star of the meal. Will definitely order again!",5,2026-05-27 16:30:05,2026-07-10 16:41:45
REV-002044,ORD-20260525-982854,CUST-10219,REST-SHJ-001,"Really good Chicken Seekh Kebab, Masala Chai, Butter Naan, and Butter Chicken! The Butter Naan was delicious. Slight delay in delivery but food quality made up for it.",4,2026-05-27 16:43:50,2026-07-10 16:41:45
REV-002034,ORD-20260524-606565,CUST-10142,REST-DXB-001,"Mediocre. Chicken Seekh Kebab, Butter Chicken, Vegetable Biryani, and Dal Makhani were fine but forgettable. Chicken Seekh Kebab didn't stand out.",3,2026-05-27 17:04:13,2026-07-10 16:41:45
REV-001999,ORD-20260522-555777,CUST-10483,REST-SHJ-001,Outstanding experience! The Butter Chicken exceeded all expectations. Butter Chicken was the star of the meal. Will definitely order again!,5,2026-05-27 17:04:33,2026-07-10 16:41:45
REV-002054,ORD-20260526-262490,CUST-10226,REST-AUH-001,"Exceptional quality! Ordered Malai Kofta, Kulfi, Mango Lassi, Lamb Rogan Josh, and Gulab Jamun (2 pcs) and everything was delicious. The Mango Lassi melted in my mouth. Perfect!",5,2026-05-27 17:58:15,2026-07-10 16:41:45
REV-001968,ORD-20260520-327747,CUST-10488,REST-SHJ-001,"Very satisfied! Gulab Jamun (2 pcs), Gajar Halwa, Sweet Lassi, and Paneer Tikka were fresh and flavorful. Gajar Halwa was the standout dish.",4,2026-05-27 18:17:24,2026-07-10 16:41:45
REV-002048,ORD-20260525-131383,CUST-10372,REST-DXB-002,"Enjoyed the Gajar Halwa, Palak Paneer, and Gulab Jamun (2 pcs)! Gajar Halwa was very good. Portion sizes were generous. Recommend!",4,2026-05-27 19:45:18,2026-07-10 16:41:45
REV-002058,ORD-20260526-809815,CUST-10207,REST-AUH-001,"Absolutely amazing Chicken Seekh Kebab, Masala Chai, Butter Naan, and Rasmalai (2 pcs)! The Chicken Seekh Kebab was cooked to perfection. Fresh ingredients and authentic flavors. Highly recommend!",5,2026-05-27 21:59:32,2026-07-10 16:41:45
REV-001972,ORD-20260520-328363,CUST-10008,REST-AUH-001,"Disappointed with Butter Chicken, Butter Naan, Chole Bhature, Samosa (2 pcs), and Chicken Biryani. Chole Bhature was cold when it arrived. Not worth the money.",2,2026-05-27 22:06:31,2026-07-10 16:41:45
REV-002008,ORD-20260522-751024,CUST-10415,REST-DXB-002,Wow! Just wow! Aloo Tikki Chaat and Naan were all fantastic. Aloo Tikki Chaat was particularly memorable. Can't wait to order again!,5,2026-05-27 22:23:53,2026-07-10 16:41:45
REV-002023,ORD-20260523-944370,CUST-10337,REST-DXB-002,"Hands down the best Butter Chicken I've ever had! Jeera Rice, Sweet Lassi, Garlic Naan, Butter Chicken, and Aloo Tikki Chaat were all prepared beautifully. Fresh and flavorful!",5,2026-05-27 22:28:56,2026-07-10 16:41:45
REV-001990,ORD-20260521-553375,CUST-10424,REST-DXB-001,"Enjoyed the Naan, Butter Naan, Mango Lassi, Chicken Seekh Kebab, and Kulfi! Mango Lassi was very good. Portion sizes were generous. Recommend!",4,2026-05-27 22:51:12,2026-07-10 16:41:45
REV-002024,ORD-20260524-107209,CUST-10208,REST-SHJ-001,"Mixed feelings. Chicken 65, Jeera Rice, Chicken Seekh Kebab, Garlic Naan, and Sweet Lassi were acceptable. Sweet Lassi was decent but portion was small for the price.",3,2026-05-28 10:16:10,2026-07-10 16:41:45
REV-001973,ORD-20260521-708436,CUST-10222,REST-DXB-002,Incredible meal! Chicken 65 and Mango Lassi arrived hot and fresh. The Chicken 65 was absolutely divine. Highly satisfied!,5,2026-05-28 10:38:07,2026-07-10 16:41:45
REV-001991,ORD-20260522-257756,CUST-10193,REST-SHJ-001,Solid experience. Gajar Halwa and Sweet Lassi were well-prepared. Gajar Halwa had great flavor. Minor issues with packaging.,4,2026-05-28 11:51:03,2026-07-10 16:41:45
REV-002064,ORD-20260527-430880,CUST-10295,REST-DXB-001,"Hands down the best Gajar Halwa I've ever had! Gajar Halwa, Chicken 65, Chole Bhature, Gulab Jamun (2 pcs), and Paneer Tikka were all prepared beautifully. Fresh and flavorful!",5,2026-05-28 13:01:35,2026-07-10 16:41:45
REV-002031,ORD-20260524-907194,CUST-10235,REST-DXB-002,"Wow! Just wow! Chicken Seekh Kebab, Chole Bhature, Butter Chicken, Rasmalai (2 pcs), and Dal Makhani were all fantastic. Butter Chicken was particularly memorable. Can't wait to order again!",5,2026-05-28 13:27:33,2026-07-10 16:41:45
REV-001980,ORD-20260521-704683,CUST-10446,REST-AUH-001,Pleasant meal! Palak Paneer arrived warm. Palak Paneer was tasty though not exceptional. Would order again.,4,2026-05-28 13:54:16,2026-07-10 16:41:45
REV-002067,ORD-20260527-158964,CUST-10148,REST-SHJ-001,"Disappointed with Lamb Rogan Josh, Gajar Halwa, Kulfi, Malai Kofta, and Jeera Rice. Lamb Rogan Josh was cold when it arrived. Not worth the money.",2,2026-05-28 16:04:04,2026-07-10 16:41:45
REV-002043,ORD-20260525-457325,CUST-10377,REST-DXB-001,Wow! Just wow! Butter Naan were all fantastic. Butter Naan was particularly memorable. Can't wait to order again!,5,2026-05-28 16:36:38,2026-07-10 16:41:45
REV-002019,ORD-20260523-321898,CUST-10417,REST-AUH-001,"Perfect in every way! Chicken Biryani were all excellent. Chicken Biryani stood out with its rich, authentic taste.",5,2026-05-28 17:17:03,2026-07-10 16:41:45
REV-002073,ORD-20260527-611907,CUST-10171,REST-AUH-002,Hands down the best Paneer Tikka I've ever had! Gulab Jamun (2 pcs) and Paneer Tikka were all prepared beautifully. Fresh and flavorful!,5,2026-05-28 18:33:46,2026-07-10 16:41:45
REV-002037,ORD-20260524-173123,CUST-10368,REST-AUH-002,Decent food but nothing special. Dal Makhani and Vegetable Biryani were okay. Vegetable Biryani lacked the punch I expected.,3,2026-05-28 19:31:18,2026-07-10 16:41:45
REV-002021,ORD-20260523-611412,CUST-10221,REST-AUH-001,"Enjoyed the Paneer Tikka, Vegetable Biryani, Aloo Tikki Chaat, Dal Makhani, and Malai Kofta! Paneer Tikka was very good. Portion sizes were generous. Recommend!",4,2026-05-28 21:28:09,2026-07-10 16:41:45
REV-001986,ORD-20260521-807440,CUST-10132,REST-AUH-001,"Pleasant meal! Aloo Tikki Chaat, Samosa (2 pcs), Chicken Biryani, Dal Makhani, and Masala Chai arrived warm. Samosa (2 pcs) was tasty though not exceptional. Would order again.",4,2026-05-28 21:35:27,2026-07-10 16:41:45
REV-002060,ORD-20260526-431825,CUST-10437,REST-SHJ-001,"Best Indian food in UAE! Chicken Tikka Masala, Vegetable Biryani, and Samosa (2 pcs) were incredible. Vegetable Biryani had the perfect balance of spices. Five stars!",5,2026-05-28 22:39:56,2026-07-10 16:41:45
REV-002011,ORD-20260523-844000,CUST-10277,REST-AUH-002,"Best Indian food in UAE! Malai Kofta, Vegetable Biryani, Chicken Biryani, Jeera Rice, and Fish Curry were incredible. Jeera Rice had the perfect balance of spices. Five stars!",5,2026-05-29 11:23:18,2026-07-10 16:41:45
REV-002062,ORD-20260527-139802,CUST-10233,REST-AUH-001,Really good Paneer Tikka! The Paneer Tikka was delicious. Slight delay in delivery but food quality made up for it.,4,2026-05-29 11:29:03,2026-07-10 16:41:45
REV-002079,ORD-20260528-265779,CUST-10403,REST-DXB-002,"Good quality food. Gulab Jamun (2 pcs), Sweet Lassi, Rasmalai (2 pcs), and Jeera Rice were nicely done. Gulab Jamun (2 pcs) could have been slightly spicier but still good!",4,2026-05-29 11:36:53,2026-07-10 16:41:45
REV-002082,ORD-20260528-508832,CUST-10441,REST-AUH-001,"It was okay. Butter Chicken, Malai Kofta, Chicken Seekh Kebab, Chicken 65, and Mango Lassi arrived lukewarm. Mango Lassi tasted fine but could be better.",3,2026-05-29 12:26:44,2026-07-10 16:41:45
